district,block,cluster,gp,n_students,pct_mean,pct_sd,gp_id,pct_floor,pct_p90,gender_gap_pp
Kalaburagi,B0001 afzalpur,C1407 revoor (b),5119 revoor (b),439,76.57,18.95,5119,54.0,95.0,2.03
Kalaburagi,B0001 afzalpur,C1407 revoor (b),896 badadal,220,75.07,17.2,896,55.0,95.0,5.48
Kalaburagi,B0001 afzalpur,C1536 station gangapur,2211 gudoor,327,41.22,29.45,2211,5.0,85.0,2.15
Kalaburagi,B0001 afzalpur,C1536 station gangapur,3674 koganoor,427,46.7,28.73,3674,5.0,85.0,7.16
Kalaburagi,B0002 aland,C0030 aland north urdu,1639 chinchansoor,104,40.96,27.51,1639,10.0,90.0,-2.49
Kalaburagi,B0002 aland,C0030 aland north urdu,3304 kamalanagar,216,37.59,26.23,3304,5.0,80.0,-6.69
Kalaburagi,B0002 aland,C0030 aland north urdu,3587 khajuri,80,52.25,22.72,3587,20.0,80.0,7.31
Kalaburagi,B0002 aland,C0030 aland north urdu,3644 kodalhangarga,100,34.65,24.18,3644,5.0,65.0,-11.32
Kalaburagi,B0002 aland,C0030 aland north urdu,3986 ladmugali,59,41.86,23.98,3986,10.0,71.0,-3.93
Kalaburagi,B0002 aland,C0030 aland north urdu,4756 narona,99,38.69,25.31,4756,4.0,71.0,-3.81
Kalaburagi,B0002 aland,C0030 aland north urdu,650 ambalga,105,55.1,27.11,650,17.0,88.0,2.12
Kalaburagi,B0002 aland,C0046 ambalaga,3986 ladmugali,80,37.94,27.23,3986,5.0,80.0,1.77
Kalaburagi,B0002 aland,C0046 ambalaga,6187 muddadaga,186,35.38,26.8,6187,5.0,75.0,12.09
Kalaburagi,B0002 aland,C0046 ambalaga,650 ambalga,83,52.53,28.06,650,10.0,85.0,-2.11
Kalaburagi,B0002 aland,C0238 bhusanoor,1303 bhusnoor,269,31.58,23.23,1303,5.0,61.0,-5.12
Kalaburagi,B0002 aland,C0238 bhusanoor,1822 dhangapur,277,26.28,23.22,1822,0.0,65.0,-3.98
Kalaburagi,B0002 aland,C0238 bhusanoor,3071 jidga,179,29.16,22.52,3071,0.0,61.0,-0.4
Kalaburagi,B0002 aland,C0238 bhusanoor,6172 hittal siroor,457,52.25,27.41,6172,10.0,90.0,-4.43
Kalaburagi,B0002 aland,C0349 chinchansoor,1639 chinchansoor,300,52.22,26.83,1639,15.0,90.0,-1.6
Kalaburagi,B0002 aland,C0349 chinchansoor,5499 srichand,416,43.4,22.38,5499,15.0,75.0,0.91
Kalaburagi,B0002 aland,C0349 chinchansoor,6173 keriambalaga,191,37.91,25.44,6173,5.0,75.0,-3.93
Kalaburagi,B0002 aland,C0450 durga siroor,1741 darga siroor,222,45.86,26.75,1741,10.0,85.0,-0.88
Kalaburagi,B0002 aland,C0450 durga siroor,4860 nimbal,294,48.03,26.69,4860,15.0,85.0,1.92
Kalaburagi,B0002 aland,C0450 durga siroor,6182 mogha k,301,40.61,26.28,6182,10.0,75.0,5.72
Kalaburagi,B0002 aland,C0451 duttargaon,1969 duttargaon,463,45.81,25.79,1969,10.0,80.0,-8.55
Kalaburagi,B0002 aland,C0451 duttargaon,3644 kodalhangarga,211,46.47,30.68,3644,5.0,90.0,4.34
Kalaburagi,B0002 aland,C0451 duttargaon,6183 dannuru,311,29.92,25.81,6183,0.0,70.0,0.04
Kalaburagi,B0002 aland,C0671 hirolli,2687 hirolli,321,42.82,28.29,2687,5.0,85.0,3.16
Kalaburagi,B0002 aland,C0671 hirolli,4915 padsawali,284,38.08,26.72,4915,5.0,75.0,-2.64
Kalaburagi,B0002 aland,C0676 hodalur,2705 hodloor,361,37.88,25.54,2705,5.0,75.0,1.3
Kalaburagi,B0002 aland,C0676 hodalur,605 alanga,295,32.02,25.92,605,5.0,70.0,-2.04
Kalaburagi,B0002 aland,C0676 hodalur,6306 tadola,268,39.46,22.78,6306,15.0,75.0,1.67
Kalaburagi,B0002 aland,C0796 jidaga,3071 jidga,172,26.8,24.82,3071,0.0,60.0,2.65
Kalaburagi,B0002 aland,C0796 jidaga,3511 kawalga,236,41.67,25.37,3511,10.0,80.0,-1.46
Kalaburagi,B0002 aland,C0823 kadaganchi,2118 gola (b),455,39.26,28.21,2118,5.0,80.0,-5.98
Kalaburagi,B0002 aland,C0823 kadaganchi,3183 kadganchi,336,51.13,24.63,3183,20.0,85.0,-1.42
Kalaburagi,B0002 aland,C0823 kadaganchi,5556 suntnoor,176,39.89,24.85,5556,10.0,75.0,-4.85
Kalaburagi,B0002 aland,C0823 kadaganchi,6173 keriambalaga,109,44.27,28.36,6173,14.0,85.0,6.25
Kalaburagi,B0002 aland,C0935 khajuri,3587 khajuri,147,68.2,22.56,3587,36.0,95.0,1.33
Kalaburagi,B0002 aland,C0935 khajuri,5134 rudrawadi,352,52.57,26.49,5134,15.0,85.0,4.51
Kalaburagi,B0002 aland,C0990 koralli,3773 koralli,339,46.7,25.84,3773,10.0,80.0,-0.45
Kalaburagi,B0002 aland,C1083 madanhipparga,4070 madan hipparga,467,45.74,29.42,4070,5.0,85.0,0.36
Kalaburagi,B0002 aland,C1161 mataki,3614 kinnisultan,408,38.98,27.93,3614,5.0,80.0,1.03
Kalaburagi,B0002 aland,C1161 mataki,4868 nirgudi,154,45.58,29.03,4868,5.0,85.0,6.85
Kalaburagi,B0002 aland,C1224 munahalli,2362 hallisalgar,253,48.12,23.85,2362,15.0,80.0,-6.92
Kalaburagi,B0002 aland,C1224 munahalli,4552 munahalli,344,49.1,31.84,4552,5.0,90.0,1.96
Kalaburagi,B0002 aland,C1287 narona,1291 bhodan,267,49.46,29.53,1291,10.0,90.0,-1.81
Kalaburagi,B0002 aland,C1287 narona,3304 kamalanagar,127,40.87,30.18,3304,0.0,82.0,-8.99
Kalaburagi,B0002 aland,C1287 narona,4756 narona,295,44.07,29.34,4756,7.0,85.0,-2.55
Kalaburagi,B0002 aland,C1315 nimbarga,1822 dhangapur,124,53.06,26.51,1822,15.0,85.0,5.18
Kalaburagi,B0002 aland,C1315 nimbarga,4863 nimbarga,218,53.26,26.21,4863,20.0,86.5,-2.82
Kalaburagi,B0002 aland,C1432 salagar (v.k.),1162 belamagi,395,35.37,29.78,1162,0.0,85.0,-0.81
Kalaburagi,B0002 aland,C1432 salagar (v.k.),5174 salgar,163,38.16,26.59,5174,5.0,79.0,-4.27
Kalaburagi,B0002 aland,C1454 sarsamba,4915 padsawali,152,28.36,27.51,4915,0.0,70.0,0.77
Kalaburagi,B0002 aland,C1454 sarsamba,5248 sarsamba,482,38.18,27.44,5248,5.0,80.0,3.98
Kalaburagi,B0002 aland,C1454 sarsamba,6177 hebali,225,30.36,23.42,6177,0.0,65.0,-2.22
Kalaburagi,B0002 aland,C1466 savaleshwar,5280 sawaleshwar,429,24.72,22.4,5280,0.0,60.0,-0.69
Kalaburagi,B0002 aland,C1466 savaleshwar,6177 hebali,130,32.23,27.98,6177,0.0,70.0,1.38
Kalaburagi,B0002 aland,C1559 tadakal,5600 tadkal,301,41.13,24.75,5600,10.0,75.0,3.56
Kalaburagi,B0002 aland,C1559 tadakal,6190 halatadakala,164,28.26,28.1,6190,0.0,75.0,-1.55
Kalaburagi,B0002 aland,C1740 yelasangi,2290 hadalgi,360,66.01,22.75,2290,30.0,90.5,4.54
Kalaburagi,B0002 aland,C1740 yelasangi,4106 madiyal,276,62.5,23.7,4106,35.0,95.0,-1.22
Kalaburagi,B0002 aland,C1740 yelasangi,6084 yalsangi,296,67.7,23.17,6084,35.0,95.0,3.88
Kalaburagi,B0002 aland,C1780 aland south urdu,2290 hadalgi,80,68.69,19.98,2290,35.0,95.0,6.31
Kalaburagi,B0002 aland,C1780 aland south urdu,2687 hirolli,173,38.47,29.4,2687,5.0,80.0,-6.9
Kalaburagi,B0002 aland,C1780 aland south urdu,4863 nimbarga,128,40.35,24.78,4863,10.0,75.0,-1.16
Kalaburagi,B0002 aland,C1780 aland south urdu,4868 nirgudi,243,31.91,25.28,4868,0.0,65.0,7.14
Kalaburagi,B0002 aland,C1780 aland south urdu,5556 suntnoor,66,37.12,24.48,5556,10.0,72.5,3.6
Kalaburagi,B0002 aland,C1780 aland south urdu,6084 yalsangi,103,60.97,20.21,6084,36.0,85.0,-5.18
Kalaburagi,B0033 chincholi,C0025 ainapur,6373 ainapur,520,39.92,28.05,6373,5.0,80.0,-0.84
Kalaburagi,B0033 chincholi,C0026 ainoli,4637 nagaidalai,416,41.32,25.45,4637,10.0,80.0,0.61
Kalaburagi,B0033 chincholi,C0026 ainoli,565 ainolli,421,40.94,29.4,565,5.0,85.0,4.34
Kalaburagi,B0033 chincholi,C0312 chengata,1542 chengata,512,39.21,26.39,1542,5.0,80.0,-7.32
Kalaburagi,B0033 chincholi,C0347 chimmaidalai,1631 chimmaidalai,179,36.48,28.77,1631,5.0,80.0,6.19
Kalaburagi,B0033 chincholi,C0347 chimmaidalai,2069 garagpalli,371,37.63,28.06,2069,0.0,80.0,2.28
Kalaburagi,B0033 chincholi,C0347 chimmaidalai,2070 garampalli,151,29.67,25.23,2070,0.0,70.0,7.38
Kalaburagi,B0033 chincholi,C0347 chimmaidalai,747 anwar,149,43.59,30.53,747,0.0,85.0,12.36
Kalaburagi,B0033 chincholi,C0348 chimmanchod,1633 chimmanchod,423,35.69,29.24,1633,0.0,80.0,-4.46
Kalaburagi,B0033 chincholi,C0348 chimmanchod,6322 hasargundagi,421,37.81,25.58,6322,5.0,75.0,1.64
Kalaburagi,B0033 chincholi,C0351 chincholi,1641 chincholi tp,157,62.93,22.05,1641,30.0,90.0,6.11
Kalaburagi,B0033 chincholi,C0382 degalmadi,1757 degalmadi,366,37.64,27.46,1757,5.0,80.0,5.47
Kalaburagi,B0033 chincholi,C0382 degalmadi,5171 salebeernalli,333,40.08,27.9,5171,5.0,80.0,3.71
Kalaburagi,B0033 chincholi,C0469 gadikeshwar,2019 gadikeshwar,313,42.01,27.27,2019,5.0,75.0,1.78
Kalaburagi,B0033 chincholi,C0469 gadikeshwar,3055 jattur,168,64.23,23.04,3055,30.0,90.0,-0.26
Kalaburagi,B0033 chincholi,C0469 gadikeshwar,5364 shirolli,235,50.0,31.39,5364,5.0,90.0,6.72
Kalaburagi,B0033 chincholi,C0471 gadilingadalli,2020 gadilingadalli,271,42.27,25.89,2020,10.0,80.0,-4.33
Kalaburagi,B0033 chincholi,C0878 kanakapur,2070 garampalli,134,29.85,26.91,2070,0.0,73.5,-1.96
Kalaburagi,B0033 chincholi,C0878 kanakapur,3382 kankpur,315,47.29,30.17,3382,10.0,90.0,0.73
Kalaburagi,B0033 chincholi,C0902 karchkhed,3440 karchkhed,405,34.83,28.28,3440,0.0,75.0,4.11
Kalaburagi,B0033 chincholi,C0954 kodli,2703 hodebeernalli,347,53.89,27.73,2703,15.0,90.0,-1.95
Kalaburagi,B0033 chincholi,C0954 kodli,3667 kodli,563,31.15,23.28,3667,5.0,65.0,-3.23
Kalaburagi,B0033 chincholi,C0954 kodli,3909 kupnoor,201,46.84,30.79,3909,5.0,85.0,-0.99
Kalaburagi,B0033 chincholi,C0980 konchawaram,3733 konchawaram,112,37.54,23.52,3733,5.5,70.0,-6.54
Kalaburagi,B0033 chincholi,C0980 konchawaram,5992 venktapur,323,48.14,24.06,5992,15.0,80.0,-4.71
Kalaburagi,B0033 chincholi,C1188 miryan,4449 miryan,33,37.27,22.68,4449,6.0,68.0,9.53
Kalaburagi,B0033 chincholi,C1188 miryan,5003 polakpalli,35,27.43,23.4,5003,2.0,59.0,15.0
Kalaburagi,B0033 chincholi,C1311 nidgunda,3562 kerolli,237,30.76,25.01,3562,0.0,70.0,-5.18
Kalaburagi,B0033 chincholi,C1311 nidgunda,4841 nidgunda,350,33.16,26.2,4841,0.0,70.0,-4.33
Kalaburagi,B0033 chincholi,C1399 ratkal,2333 halcher,277,34.15,24.7,2333,5.0,70.0,0.43
Kalaburagi,B0033 chincholi,C1399 ratkal,5105 ratkal,399,51.19,26.15,5105,15.0,85.0,-1.53
Kalaburagi,B0033 chincholi,C1414 rummangud,1487 chandankera,424,45.73,25.09,1487,10.0,80.0,-4.21
Kalaburagi,B0033 chincholi,C1414 rummangud,4459 mogha,196,34.97,26.52,4459,5.0,77.5,3.62
Kalaburagi,B0033 chincholi,C1414 rummangud,5135 rummangud,409,28.88,26.02,5135,0.0,70.0,3.33
Kalaburagi,B0033 chincholi,C1433 salagar basantpur,5165 salagar basantpur,406,35.57,26.53,5165,0.0,75.0,-6.26
Kalaburagi,B0033 chincholi,C1474 shadipur,5295 shadipur,271,44.17,25.05,5295,10.0,75.0,2.99
Kalaburagi,B0033 chincholi,C1539 sulepeth urdu,4459 mogha,111,50.54,26.12,4459,10.0,80.0,-1.36
Kalaburagi,B0033 chincholi,C1540 sulepeth,4968 pastpur,182,63.98,20.75,4968,40.0,94.5,2.47
Kalaburagi,B0033 chincholi,C1540 sulepeth,5527 sulepeth,347,46.53,29.72,5527,10.0,90.0,2.62
Kalaburagi,B0033 chincholi,C1954 chincholi urdu,3733 konchawaram,271,63.12,19.95,3733,40.0,90.0,9.13
Kalaburagi,B0033 chincholi,C1954 chincholi urdu,4449 miryan,119,38.15,25.63,4449,5.0,70.0,-5.09
Kalaburagi,B0033 chincholi,C1954 chincholi urdu,5003 polakpalli,130,46.04,24.15,5003,15.0,75.0,8.05
Kalaburagi,B0036 chittapur,C0038 allolli,3441 kardal,220,39.0,24.98,3441,5.0,75.0,-1.25
Kalaburagi,B0036 chittapur,C0038 allolli,3985 ladlapur,308,30.34,25.56,3985,0.0,71.5,2.17
Kalaburagi,B0036 chittapur,C0038 allolli,595 alahalli,491,28.59,22.79,595,0.0,65.0,4.61
Kalaburagi,B0036 chittapur,C0085 arankal,1111 bedasur,231,42.23,29.44,1111,0.0,85.0,-1.47
Kalaburagi,B0036 chittapur,C0085 arankal,775 arankal,409,30.0,25.43,775,0.0,70.0,-2.55
Kalaburagi,B0036 chittapur,C0224 bhankur,1271 bhankur,447,38.12,25.98,1271,5.0,75.0,-1.85
Kalaburagi,B0036 chittapur,C0224 bhankur,4150 malagatti,334,37.32,26.6,4150,5.0,80.0,6.78
Kalaburagi,B0036 chittapur,C0232 bheemanahalli,1283 bheemanahalli,275,35.47,24.79,1283,5.0,73.0,0.29
Kalaburagi,B0036 chittapur,C0232 bheemanahalli,1938 dongaon,389,37.15,27.82,1938,0.0,80.0,3.87
Kalaburagi,B0036 chittapur,C0232 bheemanahalli,6058 yagapur,274,38.56,26.04,6058,5.0,78.5,3.48
Kalaburagi,B0036 chittapur,C0232 bheemanahalli,627 allur (b),314,37.36,26.61,627,5.0,75.0,4.62
Kalaburagi,B0036 chittapur,C0542 gundagurthi,1262 bhagodi,380,23.25,22.68,1262,0.0,55.5,4.21
Kalaburagi,B0036 chittapur,C0542 gundagurthi,2240 gundagurthi,114,27.46,20.14,2240,5.0,58.5,-0.62
Kalaburagi,B0036 chittapur,C0542 gundagurthi,2986 ivani,317,32.97,25.34,2986,5.0,70.0,11.43
Kalaburagi,B0036 chittapur,C0566 halakatta,2324 halakatta,293,29.22,25.02,2324,0.0,70.0,2.03
Kalaburagi,B0036 chittapur,C0566 halakatta,3149 kadaboor,281,38.22,25.9,3149,5.0,75.0,-6.13
Kalaburagi,B0036 chittapur,C0566 halakatta,3311 kamarwadi,275,31.55,26.22,3311,0.0,70.0,5.98
Kalaburagi,B0036 chittapur,C0566 halakatta,3441 kardal,106,36.6,20.56,3441,10.0,65.0,-2.16
Kalaburagi,B0036 chittapur,C0631 hebbal,1642 chincholli (h),218,32.09,27.64,1642,0.0,71.5,-1.2
Kalaburagi,B0036 chittapur,C0631 hebbal,3366 kandgol,265,35.23,26.56,3366,5.0,75.0,2.48
Kalaburagi,B0036 chittapur,C0631 hebbal,6171 shellagi,58,29.31,23.76,6171,5.0,65.0,-4.02
Kalaburagi,B0036 chittapur,C0631 hebbal,6668 hebbal,243,32.37,23.43,6668,5.0,65.0,7.85
Kalaburagi,B0036 chittapur,C0688 honguntta,2743 hongunta,353,20.04,22.18,2743,0.0,55.0,1.38
Kalaburagi,B0036 chittapur,C0688 honguntta,3637 kodadoor,163,37.21,25.6,3637,5.0,74.0,9.57
Kalaburagi,B0036 chittapur,C0688 honguntta,5792 tonasanhalli (s),339,39.26,26.75,5792,5.0,80.0,5.44
Kalaburagi,B0036 chittapur,C0841 kalagi urdu,1642 chincholli (h),96,27.66,22.42,1642,0.0,60.0,-2.26
Kalaburagi,B0036 chittapur,C0841 kalagi urdu,5053 rajapur,113,48.01,24.6,5053,15.0,80.0,5.49
Kalaburagi,B0036 chittapur,C0945 kodadoor,3637 kodadoor,278,44.01,27.68,3637,5.0,85.0,1.89
Kalaburagi,B0036 chittapur,C0945 kodadoor,5053 rajapur,303,43.14,26.81,5053,10.0,80.0,1.79
Kalaburagi,B0036 chittapur,C0972 kollur,5217 sannati,240,40.38,26.86,5217,5.0,80.0,1.51
Kalaburagi,B0036 chittapur,C0972 kollur,6265 rampurahalli,303,44.03,28.69,6265,5.0,85.0,-1.96
Kalaburagi,B0036 chittapur,C0972 kollur,6418 kollur,260,39.37,27.73,6418,0.0,75.0,3.22
Kalaburagi,B0036 chittapur,C0993 korwar,2162 gotur,449,26.77,23.69,2162,0.0,60.0,1.14
Kalaburagi,B0036 chittapur,C0993 korwar,3784 korwar,378,28.36,26.21,3784,0.0,70.0,4.75
Kalaburagi,B0036 chittapur,C1077 madaboola,4055 madabool,509,37.64,23.65,4055,10.0,75.0,4.23
Kalaburagi,B0036 chittapur,C1269 nalwar,4688 nalawar,300,40.37,24.83,4688,9.5,75.0,-1.08
Kalaburagi,B0036 chittapur,C1363 pethsiroor,4336 martur,433,28.68,26.1,4336,0.0,70.0,9.07
Kalaburagi,B0036 chittapur,C1363 pethsiroor,4998 peth siroor,224,42.77,26.69,4998,10.0,80.0,-0.27
Kalaburagi,B0036 chittapur,C1363 pethsiroor,6252 mugalanagaon,320,27.16,23.87,6252,0.0,65.0,3.52
Kalaburagi,B0036 chittapur,C1401 ravoor,5109 ravoor,438,42.07,26.58,5109,5.0,80.0,-0.6
Kalaburagi,B0036 chittapur,C1401 ravoor,6341 ingalagi,351,40.23,24.09,6341,10.0,75.0,-1.57
Kalaburagi,B0036 chittapur,C1406 revaggi,6171 shellagi,105,36.81,27.14,6171,5.0,75.0,6.16
Kalaburagi,B0036 chittapur,C1406 revaggi,6668 hebbal,152,46.74,26.27,6668,10.0,80.0,-5.37
Kalaburagi,B0036 chittapur,C1462 satnoor,1846 diggaon,351,44.06,24.93,1846,15.0,80.0,11.47
Kalaburagi,B0036 chittapur,C1462 satnoor,4457 mogala,204,45.91,28.24,4457,10.0,88.5,-8.14
Kalaburagi,B0036 chittapur,C1462 satnoor,5265 satnoor,243,39.38,25.37,5265,5.0,75.0,-5.89
Kalaburagi,B0036 chittapur,C1583 tengali,1736 dandoti,147,22.62,22.26,1736,0.0,55.0,3.78
Kalaburagi,B0036 chittapur,C1583 tengali,2240 gundagurthi,109,29.4,27.73,2240,0.0,70.0,2.43
Kalaburagi,B0036 chittapur,C1583 tengali,5665 tengali,358,32.12,25.98,5665,0.0,71.5,-3.68
Kalaburagi,B0048 gulbarga north,C0069 ankalaga,3929 kurikota,193,49.92,26.21,3929,16.0,89.0,8.41
Kalaburagi,B0048 gulbarga north,C0069 ankalaga,882 babalad i k,246,47.26,25.85,882,15.0,90.0,-1.5
Kalaburagi,B0048 gulbarga north,C0102 aurab (b),2492 harsur,322,40.92,26.29,2492,5.0,80.0,10.27
Kalaburagi,B0048 gulbarga north,C0102 aurab (b),3878 kumsi,175,49.57,25.62,3878,15.0,85.0,-2.46
Kalaburagi,B0048 gulbarga north,C0102 aurab (b),615 algud,168,41.96,26.21,615,5.0,80.0,-4.7
Kalaburagi,B0048 gulbarga north,C0102 aurab (b),843 aurad (b),344,50.67,28.5,843,10.0,90.0,4.21
Kalaburagi,B0048 gulbarga north,C0442 dongargaon,1941 dongargoan,254,36.0,25.87,1941,5.0,75.0,-3.63
Kalaburagi,B0048 gulbarga north,C0442 dongargaon,3613 kinnisadak,337,48.53,25.32,3613,15.0,85.0,-0.32
Kalaburagi,B0048 gulbarga north,C0619 harsoor,1398 boopaltegnoor,291,43.87,25.79,1398,10.0,80.0,-0.04
Kalaburagi,B0048 gulbarga north,C0619 harsoor,615 algud,116,46.59,30.03,615,10.0,87.5,-4.12
Kalaburagi,B0048 gulbarga north,C0792 jeevanagi,3065 jeevanagi,123,25.77,21.79,3065,0.0,60.0,5.01
Kalaburagi,B0048 gulbarga north,C0792 jeevanagi,3295 kalmod,87,32.82,22.95,3295,5.0,70.0,-11.79
Kalaburagi,B0048 gulbarga north,C0792 jeevanagi,4677 nagoor,224,54.26,25.39,4677,20.0,85.0,7.82
Kalaburagi,B0048 gulbarga north,C0854 kallahangarga,3270 kallahangaraga,302,46.92,27.17,3270,10.0,85.0,-0.07
Kalaburagi,B0048 gulbarga north,C0854 kallahangarga,3878 kumsi,155,61.45,20.53,3878,35.0,85.0,8.94
Kalaburagi,B0048 gulbarga north,C0854 kallahangarga,5605 tajsulatanpur,154,42.53,22.78,5605,15.0,73.5,-3.46
Kalaburagi,B0048 gulbarga north,C0858 kalmood,3065 jeevanagi,87,41.78,27.6,3065,10.0,85.0,-8.19
Kalaburagi,B0048 gulbarga north,C0858 kalmood,3295 kalmod,202,38.07,24.14,3295,10.0,75.0,-7.46
Kalaburagi,B0048 gulbarga north,C0864 kamalapur,4125 mahagaon,94,42.77,19.71,4125,20.0,70.0,2.06
Kalaburagi,B0048 gulbarga north,C1096 mahagaon,2724 holkunda,159,31.48,24.28,2724,5.0,70.0,-2.6
Kalaburagi,B0048 gulbarga north,C1096 mahagaon,4125 mahagaon,177,52.01,24.49,4125,20.0,85.0,-2.73
Kalaburagi,B0048 gulbarga north,C1262 nagoor,2724 holkunda,91,41.26,26.3,2724,10.0,75.0,2.7
Kalaburagi,B0048 gulbarga north,C1262 nagoor,4677 nagoor,100,39.35,25.4,4677,10.0,80.0,-0.52
Kalaburagi,B0048 gulbarga north,C1329 okali,4897 okali,194,45.31,25.99,4897,10.0,80.0,-3.73
Kalaburagi,B0048 gulbarga north,C1525 sonth,4313 margutti,304,42.7,27.4,4313,10.0,83.5,4.98
Kalaburagi,B0048 gulbarga north,C1525 sonth,5480 sonth,188,63.19,30.22,5480,18.5,100.0,-6.98
Kalaburagi,B0048 gulbarga north,C1562 tajsultanpur,5605 tajsulatanpur,192,53.59,27.52,5605,10.5,90.0,2.59
Kalaburagi,B0049 gulbarga south,C0230 bheemalli,1289 bhimalli,313,43.8,24.99,1289,10.0,75.0,1.54
Kalaburagi,B0049 gulbarga south,C0230 bheemalli,5273 savalagi b,219,37.9,23.52,5273,5.0,70.0,3.72
Kalaburagi,B0049 gulbarga south,C0461 faratabad urdu,3512 kawalga (b),135,33.81,22.18,3512,10.0,65.0,1.73
Kalaburagi,B0049 gulbarga south,C0461 faratabad urdu,3591 khandal,257,43.87,26.87,3591,10.0,85.0,-0.32
Kalaburagi,B0049 gulbarga south,C0461 faratabad urdu,4631 nadikur,96,69.27,16.98,4631,45.0,90.0,-0.97
Kalaburagi,B0049 gulbarga south,C0461 faratabad urdu,5314 sharanasirasagi,100,40.5,24.84,5314,10.0,75.0,4.63
Kalaburagi,B0049 gulbarga south,C0462 faratabad,1995 fartabad,486,42.17,28.33,1995,5.0,80.0,3.63
Kalaburagi,B0049 gulbarga south,C0462 faratabad,213009036 saradagi b,284,38.29,27.6,213009036,5.0,75.0,-2.71
Kalaburagi,B0049 gulbarga south,C0462 faratabad,213009635 minajagi,119,41.97,30.67,213009635,4.0,85.0,-8.79
Kalaburagi,B0049 gulbarga south,C0462 faratabad,6398 kadani,314,36.7,24.67,6398,5.0,70.0,-1.26
Kalaburagi,B0049 gulbarga south,C0562 hagargundagi,2593 heroor b,248,53.02,30.42,2593,10.0,90.0,9.04
Kalaburagi,B0049 gulbarga south,C0562 hagargundagi,3512 kawalga (b),233,40.99,25.22,3512,10.0,75.0,0.01
Kalaburagi,B0049 gulbarga south,C0562 hagargundagi,6243 basavapatna,237,51.33,26.7,6243,15.0,85.0,2.96
Kalaburagi,B0049 gulbarga south,C0689 honna kiranagi,1996 firozabad,364,43.74,26.01,1996,10.0,80.0,0.55
Kalaburagi,B0049 gulbarga south,C0689 honna kiranagi,2745 honna kiranagi,449,44.65,25.65,2745,10.0,80.0,8.98
Kalaburagi,B0049 gulbarga south,C0936 khanadal,3591 khandal,155,41.45,28.73,3591,5.0,80.0,-0.66
Kalaburagi,B0049 gulbarga south,C1068 m s k mill gulbarga,5504 srinivas saradagi,271,34.7,24.62,5504,5.0,65.0,-1.34
Kalaburagi,B0049 gulbarga south,C1274 nandikur,4631 nadikur,231,56.0,27.0,4631,15.0,90.0,-1.9
Kalaburagi,B0049 gulbarga south,C1277 nandur (k),213009027 hagaraga,270,30.85,27.33,213009027,0.0,70.0,11.96
Kalaburagi,B0049 gulbarga south,C1277 nandur (k),3957 kusnoor,255,31.24,28.95,3957,0.0,78.0,1.37
Kalaburagi,B0049 gulbarga south,C1277 nandur (k),4725 nandur (k),432,38.12,26.37,4725,5.0,79.5,-2.79
Kalaburagi,B0049 gulbarga south,C1355 pattan,4417 melkunda (b),515,35.47,24.93,4417,5.0,70.0,0.77
Kalaburagi,B0049 gulbarga south,C1355 pattan,4974 pattan,499,35.99,25.05,4974,5.0,75.0,1.72
Kalaburagi,B0049 gulbarga south,C1445 sannur,5218 sannor,473,41.5,23.64,5218,10.0,75.0,-7.05
Kalaburagi,B0049 gulbarga south,C1480 sharan sirasagi,5314 sharanasirasagi,273,36.74,27.44,5314,5.0,75.0,6.46
Kalaburagi,B0049 gulbarga south,C1532 srinivas saradag,5504 srinivas saradagi,149,27.08,27.25,5504,0.0,71.0,1.49
Kalaburagi,B0073 jewargi,C0040 aloor,213009048 karakihalli,343,51.46,27.37,213009048,10.0,85.0,-0.01
Kalaburagi,B0073 jewargi,C0040 aloor,213009049 sathkhed,432,39.38,27.43,213009049,5.0,80.0,0.8
Kalaburagi,B0073 jewargi,C0040 aloor,6076 yalgod 20,402,39.71,28.56,6076,5.0,80.0,-5.7
Kalaburagi,B0073 jewargi,C0040 aloor,630 aloor 22,409,51.67,27.15,630,10.0,85.0,3.0
Kalaburagi,B0073 jewargi,C0061 andola,1365 biryal 11,409,43.95,23.02,1365,15.0,75.0,-0.82
Kalaburagi,B0073 jewargi,C0061 andola,705 andola 10,351,43.85,25.42,705,10.0,80.0,-0.91
Kalaburagi,B0073 jewargi,C0070 ankalagi,213009042 hullur,413,47.89,31.88,213009042,5.0,90.0,-3.54
Kalaburagi,B0073 jewargi,C0070 ankalagi,2975 itaga 42,474,34.94,27.39,2975,0.0,75.0,-4.57
Kalaburagi,B0073 jewargi,C0070 ankalagi,721 ankalga 40,457,45.54,30.77,721,0.0,85.0,3.3
Kalaburagi,B0073 jewargi,C0081 aralagundagi,213009029 kakanur,574,70.1,25.14,213009029,35.0,95.0,-2.38
Kalaburagi,B0073 jewargi,C0081 aralagundagi,766 aralgundagi 33,537,38.95,27.51,766,5.0,80.0,-12.04
Kalaburagi,B0073 jewargi,C0254 bilwar,1356 bilwar 18,325,38.66,26.85,1356,5.0,75.0,-5.27
Kalaburagi,B0073 jewargi,C0254 bilwar,6089 yalwar 15,141,51.21,25.3,6089,15.0,85.0,-2.04
Kalaburagi,B0073 jewargi,C0254 bilwar,960 balbatti 19,491,44.99,27.37,960,10.0,85.0,-4.82
Kalaburagi,B0073 jewargi,C0490 ganwar,2066 ganwar 14,392,45.5,23.08,2066,15.0,75.0,-2.39
Kalaburagi,B0073 jewargi,C0490 ganwar,3533 kellur 12,443,39.95,28.19,3533,5.0,80.0,-2.58
